,Week,Year,Name,Team,Games,Rush Att,Rush Yards,Rush TD,Rec Targets,Rec Comp,Rec Yards,Rec TD,Fantasy PTS,FanPPG
1357,16,2015,Brandon Bolden,NE,1,9,30,0,7,5,30,0,6,6
1358,16,2015,Cameron Artis-Payne,CAR,1,5,49,0,1,1,7,0,5.6,5.6
1359,16,2015,Kyle Juszczyk,BAL,1,0,0,0,7,5,55,0,5.5,5.5
1360,16,2015,Fred Jackson,SEA,1,2,11,0,8,5,43,0,5.4,5.4
1361,16,2015,Bishop Sankey,TEN,1,2,11,0,4,3,43,0,5.4,5.4
1362,16,2015,Alfred Blue,HOU,1,15,45,0,1,1,5,0,5,5
1363,16,2015,Alfred Morris,WAS,1,17,49,0,1,0,0,0,4.9,4.9
1364,16,2015,Ameer Abdullah,DET,1,8,39,0,4,4,9,0,4.8,4.8
1365,16,2015,Jarryd Hayne,SF,1,9,27,0,6,5,20,0,4.7,4.7
1366,16,2015,Andre Ellington,ARI,1,7,40,0,1,1,5,0,4.5,4.5
1367,16,2015,Giovani Bernard,CIN,1,8,14,0,5,4,29,0,4.3,4.3
1368,16,2015,Chris Ivory,NYJ,1,11,38,0,4,4,4,0,4.2,4.2
1369,16,2015,Terrance West,BAL,1,13,42,0,0,0,0,0,4.2,4.2
1370,16,2015,Duke Johnson,CLE,1,8,26,0,4,3,15,0,4.1,4.1
1371,16,2015,Chris Polk,HOU,1,11,38,0,0,0,0,0,3.8,3.8
1372,16,2015,Fozzy Whittaker,CAR,1,5,32,0,2,2,6,0,3.8,3.8
1373,16,2015,Stevan Ridley,NYJ,1,7,36,0,0,0,0,0,3.6,3.6
1374,16,2015,Damien Williams,MIA,1,0,0,0,3,3,33,0,3.3,3.3
1375,16,2015,Jonas Gray,JAC,1,5,31,0,0,0,0,0,3.1,3.1
1376,16,2015,Mike Tolbert,CAR,1,2,12,0,3,2,17,0,2.9,2.9
1377,16,2015,Kerwynn Williams,ARI,1,8,44,0,1,1,4,0,2.8,2.8
1378,16,2015,Jonathan Grimes,HOU,1,6,25,0,0,0,0,0,2.5,2.5
1379,16,2015,Orleans Darkwa,NYG,1,1,9,0,1,1,15,0,2.4,2.4
1380,16,2015,Shane Vereen,NYG,1,1,3,0,5,2,21,0,2.4,2.4
1381,16,2015,Jay Ajayi,MIA,1,9,23,0,0,0,0,0,2.3,2.3
1382,16,2015,Robert Turbin,DAL,1,5,23,0,1,0,0,0,2.3,2.3
1383,16,2015,Christine Michael,SEA,1,6,6,0,2,2,14,0,2,2
1384,16,2015,Austin Johnson,NO,1,0,0,0,3,2,19,0,1.9,1.9
1385,16,2015,David Cobb,TEN,1,7,18,0,1,1,-2,0,1.6,1.6
1386,16,2015,Steven Jackson,NE,1,7,15,0,0,0,0,0,1.5,1.5
1387,16,2015,Spencer Ware,KC,1,5,15,0,0,0,0,0,1.5,1.5
1388,16,2015,Matt Asiata,MIN,1,5,14,0,1,0,0,0,1.4,1.4
1389,16,2015,Benny Cunningham,STL,1,1,0,0,3,3,14,0,1.4,1.4
1390,16,2015,Dan Herron,IND,1,6,14,0,0,0,0,0,1.4,1.4
1391,16,2015,Kendall Gaskins,SF,1,2,12,0,0,0,0,0,1.2,1.2
1392,16,2015,Bryce Brown,SEA,1,7,9,0,1,0,0,0,0.9,0.9
1393,16,2015,Akeem Hunt,HOU,1,2,3,0,2,1,6,0,0.9,0.9
1394,16,2015,Rex Burkhead,CIN,1,0,0,0,1,1,8,0,0.8,0.8
1395,16,2015,Tre Mason,STL,1,3,3,0,1,1,3,0,0.6,0.6
1396,16,2015,Fitzgerald Toussaint,PIT,1,2,6,0,0,0,0,0,0.6,0.6
1397,16,2015,Taiwan Jones,OAK,1,0,0,0,2,1,5,0,0.5,0.5
1398,16,2015,Andre Williams,NYG,1,3,5,0,0,0,0,0,0.5,0.5
1399,16,2015,John Kuhn,GB,1,1,3,0,0,0,0,0,0.3,0.3
1400,16,2015,Zach Line,MIN,1,1,3,0,0,0,0,0,0.3,0.3
1401,16,2015,Marcel Reece,OAK,1,0,0,0,3,2,3,0,0.3,0.3
1402,16,2015,Terron Ward,ATL,1,2,3,0,0,0,0,0,0.3,0.3
1403,16,2015,Joey Iosefa,NE,1,1,0,0,0,0,0,0,0,0
1404,16,2015,Will Johnson,PIT,1,0,0,0,1,0,0,0,0,0
1405,16,2015,Bruce Miller,SF,1,0,0,0,1,0,0,0,0,0
1406,16,2015,John Crockett,GB,1,4,-1,0,0,0,0,0,-0.1,-0.1
1407,16,2015,Kenjon Barner,PHI,1,0,0,0,3,1,-7,0,-0.7,-0.7
1408,16,2015,James Starks,GB,1,3,11,0,0,0,0,0,-0.9,-0.9
1409,16,2015,Antonio Andrews,TEN,1,2,1,0,2,0,0,0,-1.9,-1.9
1410,16,2015,Will Tukuafu,SEA,1,1,-5,0,0,0,0,0,-2.5,-2.5
1411,17,2015,Rashad Jennings,NYG,1,27,170,1,5,2,6,0,23.6,23.6
1412,17,2015,Ronnie Hillman,DEN,1,15,117,1,3,2,10,0,18.7,18.7
1413,17,2015,Jeremy Hill,CIN,1,16,96,1,3,2,19,0,17.5,17.5
1414,17,2015,Jonathan Grimes,HOU,1,4,26,1,5,4,28,1,17.4,17.4
1415,17,2015,Matt Forte,CHI,1,17,76,0,3,3,34,1,17,17
1416,17,2015,Tim Hightower,NO,1,16,66,1,5,5,41,0,16.7,16.7
1417,17,2015,DuJuan Harris,SF,1,16,67,0,12,8,86,0,15.3,15.3
1418,17,2015,Devonta Freeman,ATL,1,24,81,0,4,2,18,1,13.9,13.9
1419,17,2015,Spencer Ware,KC,1,16,76,1,0,0,0,0,13.6,13.6
1420,17,2015,David Cobb,TEN,1,19,73,1,0,0,0,0,13.3,13.3
1421,17,2015,C.J. Anderson,DEN,1,15,95,1,3,1,-5,0,13,13
1422,17,2015,Adrian Peterson,MIN,1,19,67,1,1,1,1,0,12.8,12.8
1423,17,2015,Darren McFadden,DAL,1,12,92,0,8,5,53,0,12.5,12.5
1424,17,2015,Cameron Artis-Payne,CAR,1,14,44,1,2,2,17,0,12.1,12.1
1425,17,2015,Steven Jackson,NE,1,14,35,1,1,1,20,0,11.5,11.5
1426,17,2015,DeMarco Murray,PHI,1,12,69,1,1,0,0,0,10.9,10.9
1427,17,2015,Doug Martin,TB,1,15,48,0,7,7,60,0,10.8,10.8
1428,17,2015,Alfred Blue,HOU,1,21,102,0,1,1,2,0,10.4,10.4
1429,17,2015,Tre Mason,STL,1,18,44,1,0,0,0,0,10.4,10.4
1430,17,2015,Darren Sproles,PHI,1,3,24,1,3,3,20,0,10.4,10.4
1431,17,2015,Christine Michael,SEA,1,17,102,0,1,0,0,0,10.2,10.2
1432,17,2015,Alfred Morris,WAS,1,19,100,0,0,0,0,0,10,10
1433,17,2015,Donald Brown,SD,1,21,81,0,3,2,10,0,9.1,9.1
1434,17,2015,Charles Sims,TB,1,4,15,0,11,9,74,0,8.9,8.9
1435,17,2015,Karlos Williams,BUF,1,6,24,1,3,3,3,0,8.7,8.7
1436,17,2015,Shane Vereen,NYG,1,4,12,0,8,6,72,0,8.4,8.4
1437,17,2015,Chris Ivory,NYJ,1,6,81,0,0,0,0,0,8.1,8.1
1438,17,2015,Bryce Brown,SEA,1,10,20,1,0,0,0,0,8,8
1439,17,2015,Kyle Juszczyk,BAL,1,0,0,0,2,2,18,1,7.8,7.8
1440,17,2015,Frank Gore,IND,1,19,76,0,4,0,0,0,7.6,7.6
1441,17,2015,Benny Cunningham,STL,1,4,38,0,3,3,34,0,7.2,7.2
1442,17,2015,Javorius Allen,BAL,1,15,38,0,10,6,32,0,7,7
1443,17,2015,James White,NE,1,3,5,0,3,2,63,0,6.8,6.8
1444,17,2015,Will Tukuafu,SEA,1,0,0,0,1,1,7,1,6.7,6.7
1445,17,2015,Mike Tolbert,CAR,1,10,59,0,1,1,5,0,6.4,6.4
1446,17,2015,Travaris Cadet,NO,1,3,6,0,6,6,77,0,6.3,6.3
1447,17,2015,Lamar Miller,MIA,1,19,60,0,2,1,3,0,6.3,6.3
1448,17,2015,Danny Woodhead,SD,1,5,11,0,10,8,51,0,6.2,6.2
1449,17,2015,David Johnson,ARI,1,11,25,0,8,3,34,0,5.9,5.9
1450,17,2015,Joique Bell,DET,1,3,9,0,2,2,49,0,5.8,5.8
1451,17,2015,Latavius Murray,OAK,1,11,31,0,6,4,25,0,5.6,5.6
1452,17,2015,Akeem Hunt,HOU,1,3,28,0,3,1,27,0,5.5,5.5
1453,17,2015,Isaiah Crowell,CLE,1,15,53,0,0,0,0,0,5.3,5.3
1454,17,2015,Ameer Abdullah,DET,1,10,44,0,1,1,7,0,5.1,5.1
1455,17,2015,Mike Davis,SF,1,10,34,0,3,2,15,0,4.9,4.9
1456,17,2015,Damien Williams,MIA,1,3,11,0,3,3,38,0,4.9,4.9
1457,17,2015,Giovani Bernard,CIN,1,6,36,0,3,1,12,0,4.8,4.8
1458,17,2015,Jerick McKinnon,MIN,1,4,15,0,4,3,33,0,4.8,4.8
1459,17,2015,Duke Johnson,CLE,1,4,11,0,6,4,34,0,4.5,4.5
1460,17,2015,James Starks,GB,1,8,24,0,3,3,18,0,4.2,4.2
1461,17,2015,Eddie Lacy,GB,1,13,34,0,2,2,7,0,4.1,4.1
1462,17,2015,Kenjon Barner,PHI,1,5,18,0,5,5,21,0,3.9,3.9
1463,17,2015,Brandon Bolden,NE,1,9,31,0,2,2,5,0,3.6,3.6
1464,17,2015,Pierre Thomas,WAS,1,7,30,0,2,1,5,0,3.5,3.5
1465,17,2015,Theo Riddick,DET,1,2,4,0,5,4,29,0,3.3,3.3
1466,17,2015,Charcandrick West,KC,1,13,34,0,1,1,-2,0,3.2,3.2
1467,17,2015,Stevan Ridley,NYJ,1,9,29,0,2,2,0,0,2.9,2.9
1468,17,2015,Roy Helu,OAK,1,3,5,0,4,2,23,0,2.8,2.8
1469,17,2015,Jonas Gray,JAC,1,9,23,0,1,1,4,0,2.7,2.7
1470,17,2015,Andre Williams,NYG,1,5,26,0,0,0,0,0,2.6,2.6
1471,17,2015,Fitzgerald Toussaint,PIT,1,12,24,0,0,0,0,0,2.4,2.4
1472,17,2015,Terrance West,BAL,1,5,17,0,2,1,5,0,2.2,2.2
1473,17,2015,Anthony Sherman,KC,1,0,0,0,2,2,21,0,2.1,2.1
1474,17,2015,DeAngelo Williams,PIT,1,5,8,0,2,2,13,0,2.1,2.1
1475,17,2015,Chris Thompson,WAS,1,7,19,0,0,0,0,0,1.9,1.9
1476,17,2015,Ryan Mathews,PHI,1,4,11,0,2,1,7,0,1.8,1.8
1477,17,2015,John Kuhn,GB,1,1,3,0,2,2,14,0,1.7,1.7
1478,17,2015,Bishop Sankey,TEN,1,4,16,0,0,0,0,0,1.6,1.6
1479,17,2015,Malcolm Brown,STL,1,4,17,0,1,1,-2,0,1.5,1.5
1480,17,2015,Jeremy Langford,CHI,1,5,14,0,0,0,0,0,1.4,1.4
1481,17,2015,Jamize Olawale,OAK,1,0,0,0,1,1,14,0,1.4,1.4
1482,17,2015,Trey Williams,IND,1,2,12,0,0,0,0,0,1.2,1.2
1483,17,2015,Terron Ward,ATL,1,1,11,0,0,0,0,0,1.1,1.1
1484,17,2015,Ka'Deem Carey,CHI,1,1,10,0,0,0,0,0,1,1
1485,17,2015,Andre Ellington,ARI,1,2,2,0,2,1,7,0,0.9,0.9
1486,17,2015,Michael Burton,DET,1,0,0,0,1,1,8,0,0.8,0.8
1487,17,2015,Mike Gillislee,BUF,1,24,28,0,1,0,0,0,0.8,0.8
1488,17,2015,Patrick DiMarco,ATL,1,0,0,0,1,1,7,0,0.7,0.7
1489,17,2015,Darrel Young,WAS,1,0,0,0,1,1,7,0,0.7,0.7
1490,17,2015,Anthony Dixon,BUF,1,2,6,0,0,0,0,0,0.6,0.6
1491,17,2015,Fred Jackson,SEA,1,0,0,0,1,1,6,0,0.6,0.6
1492,17,2015,Robert Turbin,DAL,1,2,6,0,1,1,-1,0,0.5,0.5
1493,17,2015,Dan Herron,IND,1,2,4,0,1,0,0,0,0.4,0.4
1494,17,2015,Chris Polk,HOU,1,3,4,0,1,0,0,0,0.4,0.4
1495,17,2015,Antonio Andrews,TEN,1,0,0,0,2,2,3,0,0.3,0.3
1496,17,2015,Jay Ajayi,MIA,1,7,2,0,0,0,0,0,0.2,0.2
1497,17,2015,Bruce Miller,SF,1,0,0,0,3,2,2,0,0.2,0.2
1498,17,2015,Rex Burkhead,CIN,1,0,0,0,2,0,0,0,0,0
1499,17,2015,Jalston Fowler,TEN,1,0,0,0,1,0,0,0,0,0
1500,17,2015,Denard Robinson,JAC,1,5,9,0,1,0,0,0,-1.1,-1.1
1501,17,2015,Raheem Mostert,CLE,1,0,0,0,0,0,0,0,-2,-2
1502,17,2015,Bobby Rainey,TB,1,0,0,0,0,0,0,0,-2,-2
